ID_ORDEM_SERVICO,ID_UC,Estado Instalacion,Uso,Actividad Economica,Fecha Generacion,Fecha Ejecucion,FechaDescargue,Fecha Ultima Lectura,Estado OT,Observacion,Efectividad,Causa Efectividad,Causa Evento,Consumo promedio,Lectura en Visita,Ultimo Valor Leido,Oportunidad Ejecucion,Oportunidad Descargue,Diferencia Lectura,Dias entre lecturas,Promedio Consumo dia,Analisis Lectura,Promedio Dia Historico,Menor a Promedio,Score Lectura,Score Promedio,Total Puntaje,ID_Accion,Nombre Accion
EPMA3910326-1,15293408,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-07-16 00:00:00,,,,,,9,,1476,,,,,,,0.3,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910293-1,15293695,ActivoCon suministro                       ,Residencial,Residencial estrato 5                                                                                                                                 ,,,,2021-07-15 00:00:00,,,,,,3,,235,,,,,,,0.1,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910295-1,15293770,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,5,,207,,,,,,,0.16666666666666666,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910235-1,15293970,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,14,,984,,,,,,,0.4666666666666667,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910367-1,15294064,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,7,,1350,,,,,,,0.23333333333333334,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910371-1,15294087,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,15,,962,,,,,,,0.5,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910126-1,15294235,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,19,,3185,,,,,,,0.6333333333333333,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910372-1,15294595,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,17,,2694,,,,,,,0.5666666666666667,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910260-1,15294652,ActivoCon suministro                       ,Comercial  ,Residencial estrato 2                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,15,,2592,,,,,,,0.5,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3895340-1,15294682,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,0,,201,,,,,,,0.0,,,,,35.125 ,2954_C_Rionegro_CaidaConsumo_060820210    
EPMA3910321-1,15294722,ActivoCon suministro                       ,Residencial,Residencial estrato 5                                                                                                                                 ,,,,2021-07-16 00:00:00,,,,,,6,,97,,,,,,,0.2,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910239-1,15294918,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,37,,4215,,,,,,,1.2333333333333334,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3873071-1,15294918,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,37,,4215,,,,,,,1.2333333333333334,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3910130-1,15294996,ActivoCon suministro                       ,Residencial,Residencial estrato 4                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,10,,433,,,,,,,0.3333333333333333,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3901758-1,15295027,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-05 00:00:00,,,,,,1,,458,,,,,,,0.03333333333333333,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3910291-1,15295100,ActivoCon suministro                       ,Residencial,Residencial estrato 4                                                                                                                                 ,,,,2021-07-15 00:00:00,,,,,,1,,223,,,,,,,0.03333333333333333,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3901886-1,15295297,ActivoCon suministro                       ,Residencial,Residencial estrato 4                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,0,,313,,,,,,,0.0,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3910129-1,15295442,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-10 00:00:00,,,,,,2,,177,,,,,,,0.06666666666666667,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3901884-1,15295478,ActivoCon suministro                       ,Residencial,Residencial estrato 2                                                                                                                                 ,,,,2021-07-15 00:00:00,,,,,,2,,339,,,,,,,0.06666666666666667,,,,,35.263 ,2954_C_Rionegro_CaidaConsumo_130820210    
EPMA3873080-1,15295593,ActivoCon suministro                       ,Oficial    ,Oficial                                                                                                                                               ,,,,2021-07-14 00:00:00,,,,,,0,,994,,,,,,,0.0,,,,,34.716 ,2954_C_Rionegro_CaidaConsumo_170720210	   
EPMA3910366-1,15295604,ActivoCon suministro                       ,Residencial,Residencial estrato 3                                                                                                                                 ,,,,2021-08-09 00:00:00,,,,,,6,,1880,,,,,,,0.2,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
EPMA3910237-1,15295841,ActivoCon suministro                       ,Comercial  ,Comercial                                                                                                                                             ,,,,2021-08-09 00:00:00,,,,,,6,,504,,,,,,,0.2,,,,,35.390 ,2954_C_Rionegro_CaidaConsumo_200820210    
